id;numero_guia;id_clinica;data;id_pet;id_plano;id_prestador;id_procedimento;valor_momento;justificativa;laudo;observacao;imagem_laudo;autorizacao;tipo_atendimento;status;created_at;updated_at
2449;2449;3;2016-10-13;1008970112;18;NULL;251062;26.5;;;985111000874039;;AUTOMATICA;NORMAL;LIBERADO;2016-10-13;
2289;2289;32;2016-10-13;1012560438;7;NULL;251062;26.5;;;953010000566772;;AUTOMATICA;NORMAL;LIBERADO;2016-10-13;
3129;3129;51;2016-10-16;1011530152;3;NULL;251062;26.5;;;953010000691158;;AUTOMATICA;NORMAL;LIBERADO;2016-10-16;
4249;4249;51;2016-10-19;1012000131;3;NULL;251062;26.5;;;953010000566949;;AUTOMATICA;NORMAL;LIBERADO;2016-10-19;
4439;4439;32;2016-10-20;1012000131;3;NULL;251062;26.5;;;953010000566949;;AUTOMATICA;NORMAL;LIBERADO;2016-10-20;
4669;4669;51;2016-10-21;1009160157;3;NULL;251062;26.5;;;953010000567939;;AUTOMATICA;NORMAL;LIBERADO;2016-10-21;
4759;4759;32;2016-10-21;1009160157;3;NULL;251062;26.5;;;953010000567939;;AUTOMATICA;NORMAL;LIBERADO;2016-10-21;
5129;5129;32;2016-10-24;1010630161;6;NULL;251062;26.5;;;953010000576129;;AUTOMATICA;NORMAL;LIBERADO;2016-10-24;
5729;5729;32;2016-10-25;1013010148;6;NULL;251062;26.5;;;953010000576133;;AUTOMATICA;NORMAL;LIBERADO;2016-10-25;
5539;5539;32;2016-10-25;1010410129;2;NULL;251062;26.5;;;953010000575497;;AUTOMATICA;NORMAL;LIBERADO;2016-10-25;
5529;5529;32;2016-10-25;1010410218;2;NULL;251062;26.5;;;953010000575448;;AUTOMATICA;NORMAL;LIBERADO;2016-10-25;
5579;5579;32;2016-10-25;1011130138;3;NULL;251062;26.5;;;953010000567268;;AUTOMATICA;NORMAL;LIBERADO;2016-10-25;
6389;6389;51;2016-10-29;1009280136;6;NULL;251062;26.5;;;953010000582575;;AUTOMATICA;NORMAL;LIBERADO;2016-10-29;
6549;6549;32;2016-10-31;1008760134;6;NULL;251062;26.5;;;953010000577592;;AUTOMATICA;NORMAL;LIBERADO;2016-10-31;
6589;6589;32;2016-10-31;1010780139;3;NULL;251062;26.5;;;953010000691122;;AUTOMATICA;NORMAL;LIBERADO;2016-10-31;
7149;7149;51;2016-11-03;1015220115;3;NULL;251062;26.5;;;953010000582015;;AUTOMATICA;NORMAL;LIBERADO;2016-11-03;
7389;7389;51;2016-11-03;1014350112;18;NULL;251062;26.5;;;953010000565558;;AUTOMATICA;NORMAL;LIBERADO;2016-11-03;
7169;7169;32;2016-11-03;1015220115;3;NULL;251062;26.5;;;953010000582015;;AUTOMATICA;NORMAL;LIBERADO;2016-11-03;
7889;7889;1;2016-11-07;1009350100;3;60;251062;26.5;;;953010000577375;;AUTOMATICA;NORMAL;LIBERADO;2016-11-07;
9929;9929;51;2016-11-14;1014600151;10;NULL;251062;26.5;;;953010000572796;;AUTOMATICA;NORMAL;LIBERADO;2016-11-14;
10039;10039;32;2016-11-16;1014600151;10;NULL;251062;26.5;;;953010000572796;;AUTOMATICA;NORMAL;LIBERADO;2016-11-16;
10129;10129;32;2016-11-16;1014600151;10;NULL;251062;26.5;;;953010000572796;;AUTOMATICA;NORMAL;LIBERADO;2016-11-16;
12659;12659;32;2016-11-24;1013140190;3;NULL;251062;26.5;;;953010000581857;;AUTOMATICA;NORMAL;LIBERADO;2016-11-24;
12079;12079;32;2016-11-25;1013110100;3;NULL;251062;26.5;;;953010000687947;;AUTOMATICA;NORMAL;LIBERADO;2016-11-25;
12669;12669;32;2016-11-28;1013140190;3;NULL;251062;26.5;;;953010000581857;;AUTOMATICA;NORMAL;LIBERADO;2016-11-28;
12999;12999;32;2016-11-29;1010620107;2;NULL;251062;26.5;;;953010000691058;;AUTOMATICA;NORMAL;LIBERADO;2016-11-29;
13269;13269;32;2016-11-30;1009160157;3;159;251062;26.5;;;953010000567939;;AUTOMATICA;NORMAL;LIBERADO;2016-11-30;
13439;13439;32;2016-11-30;1009690113;2;NULL;251062;26.5;;;953010000571677;;AUTOMATICA;NORMAL;LIBERADO;2016-11-30;
14149;14149;32;2016-12-02;1009700101;2;103;251062;26.5;;;953010000573716;;AUTOMATICA;NORMAL;LIBERADO;2016-12-02;
15409;15409;32;2016-12-06;1012420181;2;NULL;251062;26.5;;;953010000575526;;AUTOMATICA;NORMAL;LIBERADO;2016-12-06;
16959;16959;32;2016-12-12;1013600115;2;NULL;251062;26.5;;;953010000576076;;AUTOMATICA;NORMAL;LIBERADO;2016-12-12;
16899;16899;32;2016-12-12;1008420112;6;105;251062;26.5;;;953010000567055;;AUTOMATICA;NORMAL;LIBERADO;2016-12-12;
18559;18559;32;2016-12-16;1011690192;2;NULL;251062;26.5;;;953010000571838;;AUTOMATICA;NORMAL;LIBERADO;2016-12-16;
18899;18899;32;2016-12-17;1012020247;3;159;251062;26.5;;;953010000567288;;AUTOMATICA;NORMAL;LIBERADO;2016-12-17;
18969;18969;32;2016-12-19;1012570158;2;NULL;251062;26.5;;;953010000568158;;AUTOMATICA;NORMAL;LIBERADO;2016-12-19;
19099;19099;32;2016-12-19;1009860132;2;NULL;251062;26.5;;;953010000566917;;AUTOMATICA;NORMAL;LIBERADO;2016-12-19;
19649;19649;32;2016-12-20;1010610136;2;105;251062;26.5;;;953010000566764;;AUTOMATICA;NORMAL;LIBERADO;2016-12-20;
19519;19519;32;2016-12-20;1014710178;18;NULL;251062;26.5;;;953010000582521;;AUTOMATICA;NORMAL;LIBERADO;2016-12-20;
20509;20509;32;2016-12-21;1010620107;2;NULL;251062;26.5;;;953010000691058;;AUTOMATICA;NORMAL;LIBERADO;2016-12-21;
20829;20829;32;2016-12-22;1010620107;2;NULL;251062;26.5;;;953010000691058;;AUTOMATICA;NORMAL;LIBERADO;2016-12-22;
21529;21529;51;2016-12-25;1010610136;2;106;251062;26.5;;;953010000566764;;AUTOMATICA;NORMAL;LIBERADO;2016-12-25;
23229;23229;32;2016-12-28;1013390111;2;NULL;251062;26.5;;;953010000568099;;AUTOMATICA;NORMAL;LIBERADO;2016-12-28;
23549;23549;32;2016-12-29;1012680255;18;NULL;251062;26.5;;;953010000568153;;AUTOMATICA;NORMAL;LIBERADO;2016-12-29;
24069;24069;32;2016-12-30;1012570158;2;NULL;251062;26.5;;;953010000568158;;AUTOMATICA;NORMAL;LIBERADO;2016-12-30;
25039;25039;32;2017-01-03;1008840162;2;NULL;251062;26.5;;;953010000568187;;AUTOMATICA;NORMAL;LIBERADO;2017-01-03;
26359;26359;32;2017-01-09;1008780160;6;NULL;251062;26.5;;;953010000578737;;AUTOMATICA;NORMAL;LIBERADO;2017-01-09;
27569;27569;51;2017-01-11;1012420181;2;159;251062;26.5;;;953010000575526;;AUTOMATICA;NORMAL;LIBERADO;2017-01-11;
27599;27599;32;2017-01-11;1012420181;2;NULL;251062;26.5;;;953010000575526;;AUTOMATICA;NORMAL;LIBERADO;2017-01-11;
28039;28039;32;2017-01-13;1008560127;6;NULL;251062;26.5;;;953010000571681;;AUTOMATICA;NORMAL;LIBERADO;2017-01-13;
29779;29779;32;2017-01-18;1011800397;2;NULL;251062;26.5;;;953010000577608;;AUTOMATICA;NORMAL;LIBERADO;2017-01-18;
32719;32719;32;2017-01-27;1013640249;6;NULL;251062;26.5;;;953010000583125;;AUTOMATICA;NORMAL;LIBERADO;2017-01-27;
50619;50619;32;2017-04-04;1018330167;10;NULL;251062;26.5;;;953010000691610;;AUTOMATICA;NORMAL;LIBERADO;2017-04-04;
54759;54759;32;2017-04-20;1012060117;2;NULL;251062;26.5;;;953010000580253;;AUTOMATICA;NORMAL;LIBERADO;2017-04-20;
25269;25269;32;2017-01-04;1012520134;3;NULL;251068;27;0;;;953010000567723;;AUTOMATICA;NORMAL;LIBERADO;2017-01-04
1289;1289;1;2016-10-04;1015080186;2;NULL;211113;30;0;;;953010000565544;;AUTOMATICA;NORMAL;LIBERADO;2016-10-04
789;789;51;2016-10-05;1008840162;2;NULL;221002;30;0;;;953010000568187;;AUTOMATICA;NORMAL;LIBERADO;2016-10-05
669;669;1;2016-10-05;1015190101;3;NULL;211113;30;0;;;963008000457211;;AUTOMATICA;NORMAL;LIBERADO;2016-10-05
1089;1089;3;2016-10-06;1012980135;6;NULL;211113;30;0;;;953010000566779;;AUTOMATICA;NORMAL;LIBERADO;2016-10-06
989;989;12;2016-10-06;1008720183;6;NULL;211113;30;0;;;953010000573459;;AUTOMATICA;NORMAL;LIBERADO;2016-10-06
799;799;1;2016-10-06;1015190101;3;59;211113;30;0;;;963008000457211;;AUTOMATICA;NORMAL;LIBERADO;2016-10-06
1419;1419;51;2016-10-07;1011510127;2;NULL;221002;30;0;;;953010000572645;;AUTOMATICA;NORMAL;LIBERADO;2016-10-07
1439;1439;3;2016-10-07;1014790180;2;NULL;221002;30;0;;;953010000581940;;AUTOMATICA;NORMAL;LIBERADO;2016-10-07
1369;1369;51;2016-10-07;1015630194;3;NULL;211113;30;0;;;953010000582003;;AUTOMATICA;NORMAL;LIBERADO;2016-10-07
1619;1619;8;2016-10-10;1013050107;6;NULL;211113;30;0;;;953010000578864;;AUTOMATICA;NORMAL;LIBERADO;2016-10-10
1569;1569;51;2016-10-10;1011120175;3;NULL;221002;30;0;;;953010000578734;;AUTOMATICA;NORMAL;LIBERADO;2016-10-10
1929;1929;3;2016-10-11;1010230147;6;89;211113;30;0;;;953010000691052;;AUTOMATICA;NORMAL;LIBERADO;2016-10-11
1739;1739;5;2016-10-11;1012620198;3;NULL;211113;30;0;;;953010000692865;;AUTOMATICA;NORMAL;LIBERADO;2016-10-11
1829;1829;1;2016-10-11;1010090116;3;NULL;211113;30;0;;;953010000566893;;AUTOMATICA;NORMAL;LIBERADO;2016-10-11
2039;2039;3;2016-10-12;1010230147;6;89;211113;30;0;;;953010000691052;;AUTOMATICA;NORMAL;LIBERADO;2016-10-12
2019;2019;51;2016-10-12;1012560438;7;NULL;211113;30;0;;;953010000566772;;AUTOMATICA;NORMAL;LIBERADO;2016-10-12
2099;2099;3;2016-10-12;1010040101;2;NULL;211113;30;0;;;953010000581953;;AUTOMATICA;NORMAL;LIBERADO;2016-10-12
2199;2199;111;2016-10-13;1008410150;7;NULL;211113;30;0;;;953010000573248;;AUTOMATICA;NORMAL;LIBERADO;2016-10-13
2689;2689;3;2016-10-13;1011020201;3;NULL;221002;30;0;;;953010000566910;;AUTOMATICA;NORMAL;LIBERADO;2016-10-13
2699;2699;3;2016-10-13;1011020111;3;NULL;221002;30;0;;;953010000588557;;AUTOMATICA;NORMAL;LIBERADO;2016-10-13
2809;2809;27;2016-10-14;1012920159;2;NULL;221002;30;0;;;953010000567011;;AUTOMATICA;NORMAL;LIBERADO;2016-10-14
2559;2559;1;2016-10-14;1014760191;2;NULL;211113;30;0;;;953010000578689;;AUTOMATICA;NORMAL;LIBERADO;2016-10-14
2719;2719;1;2016-10-14;1015190101;3;NULL;211113;30;0;;;963008000457211;;AUTOMATICA;NORMAL;LIBERADO;2016-10-14
2509;2509;10;2016-10-14;1013970117;2;NULL;221002;30;0;;;963008000535625;;AUTOMATICA;NORMAL;LIBERADO;2016-10-14
2989;2989;8;2016-10-15;1011940130;2;NULL;211113;30;0;;;953010000581973;;AUTOMATICA;NORMAL;LIBERADO;2016-10-15
3279;3279;1;2016-10-17;1012040191;4;NULL;211113;30;0;;;963000000362354;;AUTOMATICA;NORMAL;LIBERADO;2016-10-17
3639;3639;1;2016-10-17;1013330134;3;NULL;211113;30;0;;;953010000693276;;AUTOMATICA;NORMAL;LIBERADO;2016-10-17
3269;3269;1;2016-10-17;1014690126;7;NULL;221002;30;0;;;953010000578697;;AUTOMATICA;NORMAL;LIBERADO;2016-10-17
3379;3379;1;2016-10-17;1012040272;4;NULL;211113;30;0;;;963008000005417;;AUTOMATICA;NORMAL;LIBERADO;2016-10-17
3469;3469;3;2016-10-17;1010520145;3;NULL;221002;30;0;;;953010000581898;;AUTOMATICA;NORMAL;LIBERADO;2016-10-17
3219;3219;17;2016-10-17;1013990142;3;44;221002;30;0;;;953010000568628;;AUTOMATICA;NORMAL;LIBERADO;2016-10-17
3619;3619;30;2016-10-17;1009610110;2;NULL;221002;30;0;;;953010000579348;;AUTOMATICA;NORMAL;LIBERADO;2016-10-17
3709;3709;30;2016-10-18;1009240347;6;NULL;221002;30;0;;;953010000571896;;AUTOMATICA;NORMAL;LIBERADO;2016-10-18
3899;3899;1;2016-10-18;1012040272;4;NULL;211113;30;0;;;963008000005417;;AUTOMATICA;NORMAL;LIBERADO;2016-10-18
3999;3999;3;2016-10-18;1010320219;6;NULL;211113;30;0;;;953010000580277;;AUTOMATICA;NORMAL;LIBERADO;2016-10-18
3889;3889;26;2016-10-18;1009820181;3;NULL;221002;30;0;;;953010000575885;;AUTOMATICA;NORMAL;LIBERADO;2016-10-18
4209;4209;3;2016-10-19;1013560130;3;92;221002;30;0;;;953010000580342;;AUTOMATICA;NORMAL;LIBERADO;2016-10-19
4159;4159;27;2016-10-19;1008020106;6;NULL;221002;30;0;;;953010000566991;;AUTOMATICA;NORMAL;LIBERADO;2016-10-19
4169;4169;51;2016-10-19;1012560438;7;NULL;211113;30;0;;;953010000566772;;AUTOMATICA;NORMAL;LIBERADO;2016-10-19
4149;4149;27;2016-10-19;1008130114;6;NULL;221002;30;0;;;953010000567824;;AUTOMATICA;NORMAL;LIBERADO;2016-10-19
4539;4539;3;2016-10-20;1013370195;3;80;221002;30;0;;;953010000572952;;AUTOMATICA;NORMAL;LIBERADO;2016-10-20
4509;4509;1;2016-10-20;1011770111;2;58;221002;30;0;;;953010000573696;;AUTOMATICA;NORMAL;LIBERADO;2016-10-20
4429;4429;8;2016-10-20;1009870103;18;NULL;221002;30;0;;;953010000580303;;AUTOMATICA;NORMAL;LIBERADO;2016-10-20
4649;4649;51;2016-10-21;1015220115;3;NULL;221002;30;0;;;953010000582015;;AUTOMATICA;NORMAL;LIBERADO;2016-10-21
4949;4949;10;2016-10-22;1011870174;2;NULL;221002;30;0;;;953010000575831;;AUTOMATICA;NORMAL;LIBERADO;2016-10-22
5069;5069;17;2016-10-22;1014000219;3;NULL;211113;30;0;;;953010000568104;;AUTOMATICA;NORMAL;LIBERADO;2016-10-22
4979;4979;25;2016-10-22;1010390187;3;NULL;221002;30;0;;;953010000571920;;AUTOMATICA;NORMAL;LIBERADO;2016-10-22
5429;5429;51;2016-10-24;1010670112;3;NULL;221002;30;0;;;963008000535600;;AUTOMATICA;NORMAL;LIBERADO;2016-10-24
5559;5559;1;2016-10-25;1012040272;4;NULL;211113;30;0;;;963008000005417;;AUTOMATICA;NORMAL;LIBERADO;2016-10-25
5479;5479;12;2016-10-25;1012060117;2;NULL;221002;30;0;;;953010000580253;;AUTOMATICA;NORMAL;LIBERADO;2016-10-25
5569;5569;18;2016-10-25;1010830179;2;75;221002;30;0;;;953010000573103;;AUTOMATICA;NORMAL;LIBERADO;2016-10-25
5489;5489;12;2016-10-25;1012060206;2;NULL;221002;30;0;;;953010000580263;;AUTOMATICA;NORMAL;LIBERADO;2016-10-25
5609;5609;1;2016-10-25;1013700161;11;NULL;211113;30;0;;;900164001270234;;AUTOMATICA;NORMAL;LIBERADO;2016-10-25
5919;5919;111;2016-10-26;1015250103;11;NULL;211113;30;0;;;963008000496393;;AUTOMATICA;NORMAL;LIBERADO;2016-10-26
6119;6119;8;2016-10-27;1010890155;3;NULL;221002;30;0;;;953010000580257;;AUTOMATICA;NORMAL;LIBERADO;2016-10-27
6099;6099;51;2016-10-27;1012570158;2;NULL;221002;30;0;;;953010000568158;;AUTOMATICA;NORMAL;LIBERADO;2016-10-27
6089;6089;51;2016-10-27;1012570239;2;NULL;221002;30;0;;;953010000568148;;AUTOMATICA;NORMAL;LIBERADO;2016-10-27
6219;6219;1;2016-10-28;1015190101;3;NULL;211113;30;0;;;963008000457211;;AUTOMATICA;NORMAL;LIBERADO;2016-10-28
6139;6139;51;2016-10-28;1010620107;2;35;221002;30;0;;;953010000691058;;AUTOMATICA;NORMAL;LIBERADO;2016-10-28
6809;6809;30;2016-11-01;1009240185;6;NULL;221002;30;0;;;953010000571904;;AUTOMATICA;NORMAL;LIBERADO;2016-11-01
7099;7099;3;2016-11-02;1010790100;6;NULL;211113;30;0;;;953010000691561;;AUTOMATICA;NORMAL;LIBERADO;2016-11-02
7139;7139;1;2016-11-02;1007750127;6;60;211113;30;0;;;953010000687828;;AUTOMATICA;NORMAL;LIBERADO;2016-11-02
7349;7349;11;2016-11-03;1007690124;6;109;221002;30;0;;;953010000572563;;AUTOMATICA;NORMAL;LIBERADO;2016-11-03
7399;7399;3;2016-11-03;1011780183;3;NULL;221002;30;0;;;953010000582520;;AUTOMATICA;NORMAL;LIBERADO;2016-11-03
7369;7369;51;2016-11-03;1012890144;6;NULL;221002;30;0;;;953010000576145;;AUTOMATICA;NORMAL;LIBERADO;2016-11-03
7769;7769;1;2016-11-04;1015090149;3;58;221002;30;0;;;953010000573756;;AUTOMATICA;NORMAL;LIBERADO;2016-11-04
7449;7449;3;2016-11-04;1012980135;6;NULL;211113;30;0;;;953010000566779;;AUTOMATICA;NORMAL;LIBERADO;2016-11-04
7749;7749;3;2016-11-04;1012980135;6;NULL;211113;30;0;;;953010000566779;;AUTOMATICA;NORMAL;LIBERADO;2016-11-04
7579;7579;3;2016-11-04;1011020201;3;NULL;211113;30;0;;;953010000566910;;AUTOMATICA;NORMAL;LIBERADO;2016-11-04
7879;7879;3;2016-11-05;1010130193;6;NULL;211113;30;0;;;953010000692173;;AUTOMATICA;NORMAL;LIBERADO;2016-11-05
8239;8239;3;2016-11-07;1011400119;18;NULL;211113;30;0;;;985111000874028;;AUTOMATICA;NORMAL;LIBERADO;2016-11-07
8169;8169;8;2016-11-07;1012320127;3;33;211113;30;0;;;953010000579375;;AUTOMATICA;NORMAL;LIBERADO;2016-11-07
8359;8359;1;2016-11-08;1007840118;7;NULL;211113;30;0;;;953010000690840;;AUTOMATICA;NORMAL;LIBERADO;2016-11-08
8889;8889;3;2016-11-09;1011890108;2;92;211113;30;0;;;985111000874046;;AUTOMATICA;NORMAL;LIBERADO;2016-11-09
9129;9129;83;2016-11-10;1008670224;6;NULL;221002;30;0;;;953010000573790;;AUTOMATICA;NORMAL;LIBERADO;2016-11-10
9099;9099;51;2016-11-10;1013660193;3;NULL;221002;30;0;;;953010000571852;;AUTOMATICA;NORMAL;LIBERADO;2016-11-10
9039;9039;51;2016-11-10;1009880168;2;NULL;221002;30;0;;;953010000568578;;AUTOMATICA;NORMAL;LIBERADO;2016-11-10
9109;9109;83;2016-11-10;1008670143;6;NULL;221002;30;0;;;953010000573783;;AUTOMATICA;NORMAL;LIBERADO;2016-11-10
8929;8929;17;2016-11-10;1008100126;7;122;211113;30;0;;;900164001209457;;AUTOMATICA;NORMAL;LIBERADO;2016-11-10
9249;9249;8;2016-11-10;1013630103;3;NULL;221002;30;0;;;953010000581859;;AUTOMATICA;NORMAL;LIBERADO;2016-11-10
9089;9089;1;2016-11-10;1010750141;7;NULL;211113;30;0;;;953010000690604;;AUTOMATICA;NORMAL;LIBERADO;2016-11-10
9389;9389;8;2016-11-11;1013630103;3;70;221002;30;0;;;953010000581859;;AUTOMATICA;NORMAL;LIBERADO;2016-11-11
11119;11119;8;2016-11-11;1014260113;2;NULL;221002;30;0;;;953010000579729;;AUTOMATICA;NORMAL;LIBERADO;2016-11-11
9159;9159;3;2016-11-11;1015310106;11;94;211113;30;0;;;953010000691048;;AUTOMATICA;NORMAL;LIBERADO;2016-11-11
9199;9199;111;2016-11-11;1008670224;6;83;221002;30;0;;;953010000573790;;AUTOMATICA;NORMAL;LIBERADO;2016-11-11
9639;9639;51;2016-11-12;1013400108;2;NULL;221002;30;0;;;953010000566953;;AUTOMATICA;NORMAL;LIBERADO;2016-11-12
9559;9559;30;2016-11-12;1014240198;3;NULL;221002;30;0;;;953010000579329;;AUTOMATICA;NORMAL;LIBERADO;2016-11-12
9679;9679;3;2016-11-12;1011010159;6;NULL;211113;30;0;;;953010000566767;;AUTOMATICA;NORMAL;LIBERADO;2016-11-12
9549;9549;1;2016-11-12;1009120104;18;NULL;211113;30;0;;;934000011331206;;AUTOMATICA;NORMAL;LIBERADO;2016-11-12
9729;9729;51;2016-11-13;1009560171;3;NULL;211113;30;0;;;953010000572776;;AUTOMATICA;NORMAL;LIBERADO;2016-11-13
9719;9719;3;2016-11-13;1011010159;6;82;211113;30;0;;;953010000566767;;AUTOMATICA;NORMAL;LIBERADO;2016-11-13
9749;9749;10;2016-11-14;1013800114;10;NULL;211113;30;0;;;953010000572946;;AUTOMATICA;NORMAL;LIBERADO;2016-11-14
9909;9909;51;2016-11-14;1014600151;10;NULL;211113;30;0;;;953010000572796;;AUTOMATICA;NORMAL;LIBERADO;2016-11-14
9879;9879;10;2016-11-14;1007810120;6;NULL;211113;30;0;;;953010000572974;;AUTOMATICA;NORMAL;LIBERADO;2016-11-14
9849;9849;1;2016-11-14;1012780128;3;58;221002;30;0;;;953010000693292;;AUTOMATICA;NORMAL;LIBERADO;2016-11-14
9979;9979;3;2016-11-15;1015150141;10;124;211113;30;0;;;953010000691181;;AUTOMATICA;NORMAL;LIBERADO;2016-11-15
10009;10009;68;2016-11-16;10235;6;44;211113;30;0;;;953010000690953;;AUTOMATICA;NORMAL;LIBERADO;2016-11-16
10029;10029;68;2016-11-16;10235;6;44;221002;30;0;;;953010000690953;;AUTOMATICA;NORMAL;LIBERADO;2016-11-16
10159;10159;68;2016-11-16;10235;6;44;211113;30;0;;;953010000690953;;AUTOMATICA;NORMAL;LIBERADO;2016-11-16
10169;10169;68;2016-11-16;10235;6;44;221002;30;0;;;953010000690953;;AUTOMATICA;NORMAL;LIBERADO;2016-11-16
10209;10209;1;2016-11-16;1013230181;4;NULL;211113;30;0;;;953010000692959;;AUTOMATICA;NORMAL;LIBERADO;2016-11-16
10179;10179;10;2016-11-16;1014420331;2;NULL;221002;30;0;;;953010000576058;;AUTOMATICA;NORMAL;LIBERADO;2016-11-16
10459;10459;68;2016-11-17;10235;6;81;221002;30;0;;;953010000690953;;AUTOMATICA;NORMAL;LIBERADO;2016-11-17
10479;10479;51;2016-11-17;1013640249;6;NULL;221002;30;0;;;953010000583125;;AUTOMATICA;NORMAL;LIBERADO;2016-11-17
10439;10439;68;2016-11-17;10235;6;93;211113;30;0;;;953010000690953;;AUTOMATICA;NORMAL;LIBERADO;2016-11-17
10379;10379;17;2016-11-17;1013380158;3;122;221002;30;0;;;900164001029761;;AUTOMATICA;NORMAL;LIBERADO;2016-11-17
10499;10499;1;2016-11-17;1013230181;4;NULL;211113;30;0;;;953010000692959;;AUTOMATICA;NORMAL;LIBERADO;2016-11-17
10399;10399;3;2016-11-17;1016030115;11;88;211113;30;0;;;953010000691090;;AUTOMATICA;NORMAL;LIBERADO;2016-11-17
10319;10319;10;2016-11-17;1012830168;2;39;221002;30;0;;;953010000575452;;AUTOMATICA;NORMAL;LIBERADO;2016-11-17
10669;10669;5;2016-11-18;1008770369;6;90;221002;30;0;;;953010000583295;;AUTOMATICA;NORMAL;LIBERADO;2016-11-18
10569;10569;1;2016-11-18;1008690250;7;63;221002;30;0;;;953010000578729;;AUTOMATICA;NORMAL;LIBERADO;2016-11-18
10639;10639;3;2016-11-18;1012010101;18;88;221002;30;0;;;953010000578867;;AUTOMATICA;NORMAL;LIBERADO;2016-11-18
10659;10659;5;2016-11-18;1011480112;6;90;221002;30;0;;;963008000256276;;AUTOMATICA;NORMAL;LIBERADO;2016-11-18
10779;10779;3;2016-11-19;1008770105;6;92;221002;30;0;;;953010000691535;;AUTOMATICA;NORMAL;LIBERADO;2016-11-19
10909;10909;17;2016-11-19;1013380158;3;121;211113;30;0;;;900164001029761;;AUTOMATICA;NORMAL;LIBERADO;2016-11-19
10789;10789;3;2016-11-19;1008770288;6;92;221002;30;0;;;953010000691414;;AUTOMATICA;NORMAL;LIBERADO;2016-11-19
10819;10819;6;2016-11-19;1012930111;2;NULL;221002;30;0;;;953010000580362;;AUTOMATICA;NORMAL;LIBERADO;2016-11-19
11219;11219;68;2016-11-21;10235;6;NULL;221002;30;0;;;953010000690953;;AUTOMATICA;NORMAL;LIBERADO;2016-11-21
11209;11209;68;2016-11-21;10235;6;42;211113;30;0;;;953010000690953;;AUTOMATICA;NORMAL;LIBERADO;2016-11-21
11099;11099;68;2016-11-21;10235;6;56;221002;30;0;;;953010000690953;;AUTOMATICA;NORMAL;LIBERADO;2016-11-21
11089;11089;68;2016-11-21;10235;6;77;211113;30;0;;;953010000690953;;AUTOMATICA;NORMAL;LIBERADO;2016-11-21
11049;11049;1;2016-11-21;1013330215;3;NULL;211113;30;0;;;953010000693278;;AUTOMATICA;NORMAL;LIBERADO;2016-11-21
10939;10939;1;2016-11-21;1007540157;7;58;221002;30;0;;;953010000690612;;AUTOMATICA;NORMAL;LIBERADO;2016-11-21
11459;11459;1;2016-11-22;1012130182;3;57;221002;30;0;;;953010000692899;;AUTOMATICA;NORMAL;LIBERADO;2016-11-22
11639;11639;3;2016-11-22;1007910183;6;124;211113;30;0;;;953010000573489;;AUTOMATICA;NORMAL;LIBERADO;2016-11-22
11589;11589;51;2016-11-22;1014090102;4;NULL;211113;30;0;;;953010000579318;;AUTOMATICA;NORMAL;LIBERADO;2016-11-22
12009;12009;17;2016-11-24;1013900178;10;NULL;211113;30;0;;;953010000690501;;AUTOMATICA;NORMAL;LIBERADO;2016-11-24
12189;12189;8;2016-11-25;1011720105;3;69;221002;30;0;;;953010000573240;;AUTOMATICA;NORMAL;LIBERADO;2016-11-25
12179;12179;10;2016-11-25;1010180115;3;NULL;211113;30;0;;;953010000567765;;AUTOMATICA;NORMAL;LIBERADO;2016-11-25
12119;12119;68;2016-11-25;10235;6;67;221002;30;0;;;953010000690953;;AUTOMATICA;NORMAL;LIBERADO;2016-11-25
12279;12279;3;2016-11-26;1014810121;6;84;211113;30;0;;;953010000583227;;AUTOMATICA;NORMAL;LIBERADO;2016-11-26
12429;12429;51;2016-11-27;1012750130;3;35;221002;30;0;;;985111000874030;;AUTOMATICA;NORMAL;LIBERADO;2016-11-27
12479;12479;1;2016-11-27;1010870120;6;NULL;211113;30;0;;;953010000577370;;AUTOMATICA;NORMAL;LIBERADO;2016-11-27
12549;12549;3;2016-11-28;1016940162;11;34;211113;30;0;;;953010000690699;;AUTOMATICA;NORMAL;LIBERADO;2016-11-28
12729;12729;1;2016-11-28;1010590194;3;166;221002;30;0;;;953010000567726;;AUTOMATICA;NORMAL;LIBERADO;2016-11-28
12699;12699;1;2016-11-28;1011980271;3;NULL;211113;30;0;;;953010000692826;;AUTOMATICA;NORMAL;LIBERADO;2016-11-28
12709;12709;1;2016-11-28;1015200343;3;NULL;211113;30;0;;;953010000687951;;AUTOMATICA;NORMAL;LIBERADO;2016-11-28
12949;12949;68;2016-11-29;10235;6;177;211113;30;0;;;953010000690953;;AUTOMATICA;NORMAL;LIBERADO;2016-11-29
12959;12959;68;2016-11-29;10235;6;177;221002;30;0;;;953010000690953;;AUTOMATICA;NORMAL;LIBERADO;2016-11-29
12869;12869;10;2016-11-29;1014610203;10;NULL;211113;30;0;;;953010000572962;;AUTOMATICA;NORMAL;LIBERADO;2016-11-29
13099;13099;10;2016-11-29;1007810120;6;NULL;211113;30;0;;;953010000572974;;AUTOMATICA;NORMAL;LIBERADO;2016-11-29
13039;13039;51;2016-11-29;1010620107;2;159;211113;30;0;;;953010000691058;;AUTOMATICA;NORMAL;LIBERADO;2016-11-29
13419;13419;51;2016-11-30;1009690113;2;35;221002;30;0;;;953010000571677;;AUTOMATICA;NORMAL;LIBERADO;2016-11-30
