competencia;vencimento;data_pagamento;valor_original;valor_pago;id_cliente
2017/02;25/02/2017;15/02/2017;129,85;129,85;1017730056
2017/01;25/01/2017;25/01/2017;129,85;129,85;1017730056
2017/07;25/07/2017;25/07/2017;349,95;349,95;1017730056
2017/05;25/05/2017;19/05/2017;89,9;89,9;1017740019
2017/03;25/03/2017;20/03/2017;89,9;89,9;1017740019
2017/04;25/04/2017;25/04/2017;89,9;89,9;1017740019
2017/02;25/02/2017;20/02/2017;89,9;89,9;1017740019
2016/12;10/12/2016;05/12/2016;89,9;89,9;1017740019
2017/01;25/01/2017;28/01/2017;89,9;98,98;1017740019
2017/06;25/06/2017;20/06/2017;89,9;89,9;1017740019
2017/07;25/07/2017;17/07/2017;129,9;129,9;1017740019
2017/08;21/08/2017;18/08/2017;129,9;129,9;1017740019
2017/01;10/01/2017;03/01/2017;109,9;109,9;1017750081
2017/05;10/05/2017;05/05/2017;98,91;98,91;1017750081
2016/12;22/12/2016;15/12/2016;109,9;109,9;1017750081
2017/04;10/04/2017;10/04/2017;109,9;109,9;1017750081
2017/07;10/07/2017;03/07/2017;109,9;109,9;1017750081
2017/02;10/02/2017;10/02/2017;109,9;109,9;1017750081
2017/06;10/06/2017;06/06/2017;109,9;109,9;1017750081
2017/03;10/03/2017;03/03/2017;109,9;109,9;1017750081
2017/08;10/08/2017;04/08/2017;109,9;109,9;1017750081
2017/05;25/05/2017;25/05/2017;69,9;69,9;1017770015
2016/11;01/12/2016;28/11/2016;69,9;69,9;1017770015
2017/03;25/03/2017;24/03/2017;62,91;62,91;1017770015
2017/04;25/04/2017;25/04/2017;69,9;69,9;1017770015
2016/12;27/12/2016;27/12/2016;69,9;76,93;1017770015
2017/02;25/02/2017;10/02/2017;69,9;69,9;1017770015
2017/01;25/01/2017;26/01/2017;69,9;76,91;1017770015
2016/11;01/12/2016;28/11/2016;671,04;671,04;1017770015
2017/06;25/06/2017;26/06/2017;69,9;69,9;1017770015
2017/07;27/07/2017;27/07/2017;69,9;76,93;1017770015
2017/05;25/05/2017;18/05/2017;159,8;159,8;1017780070
2016/11;01/12/2016;30/11/2016;159,8;159,8;1017780070
2017/04;25/04/2017;13/04/2017;159,8;159,8;1017780070
2017/03;25/03/2017;23/03/2017;143,82;143,82;1017780070
2016/12;25/12/2016;26/12/2016;159,8;159,8;1017780070
2017/02;25/02/2017;15/02/2017;159,8;159,8;1017780070
2017/01;08/03/2017;08/03/2017;159,8;177,99;1017780070
2017/06;25/06/2017;26/06/2017;159,8;159,8;1017780070
2017/07;25/07/2017;24/07/2017;159,8;159,8;1017780070
2017/05;26/05/2017;26/05/2017;89,9;89,9;1017800011
2016/11;01/12/2016;25/11/2016;89,9;89,9;1017800011
2017/03;25/03/2017;24/03/2017;89,9;89,9;1017800011
2017/04;25/04/2017;25/04/2017;89,9;89,9;1017800011
2016/12;25/12/2016;19/12/2016;89,9;89,9;1017800011
2017/02;25/02/2017;01/03/2017;89,9;89,9;1017800011
2017/01;25/01/2017;13/01/2017;89,9;89,9;1017800011
2017/06;25/06/2017;26/06/2017;89,9;89,9;1017800011
2017/07;04/08/2017;03/08/2017;89,9;99,18;1017800011
2017/05;01/06/2017;01/06/2017;129,9;143,19;1017810084
2016/11;01/12/2016;28/11/2016;129,9;129,9;1017810084
2017/04;03/05/2017;03/05/2017;129,9;143,23;1017810084
2017/03;30/03/2017;30/03/2017;129,9;143,1;1017810084
2016/12;25/12/2016;26/12/2016;129,9;129,9;1017810084
2017/02;25/02/2017;01/03/2017;129,9;129,9;1017810084
2017/01;26/01/2017;26/01/2017;129,9;142,93;1017810084
2017/06;03/07/2017;03/07/2017;129,9;143,23;1017810084
2017/07;02/08/2017;01/08/2017;129,9;143,23;1017810084
2017/01;25/01/2017;25/01/2017;89,9;99,19;1017820047
2017/02;15/02/2017;13/02/2017;89,9;89,9;1017820047
2017/03;15/03/2017;07/03/2017;89,9;89,9;1017820047
2016/11;01/12/2016;28/11/2016;89,9;89,9;1017820047
2017/04;15/04/2017;11/04/2017;80,61;80,61;1017820047
2016/12;25/12/2016;26/12/2016;89,9;89,9;1017820047
2017/05;15/05/2017;15/05/2017;89,9;89,9;1017820047
2017/06;15/06/2017;12/06/2017;89,9;89,9;1017820047
2017/07;15/07/2017;17/07/2017;89,9;89,9;1017820047
2017/08;15/08/2017;14/08/2017;89,9;89,9;1017820047
2017/05;25/05/2017;24/05/2017;129,9;129,9;1017830018
2016/11;01/12/2016;28/11/2016;129,9;129,9;1017830018
2016/11;01/12/2016;28/11/2016;129,9;129,9;1017830018
2017/04;25/04/2017;25/04/2017;129,9;129,9;1017830018
2017/03;25/03/2017;24/03/2017;129,9;129,9;1017830018
2016/12;25/12/2016;21/12/2016;129,9;129,9;1017830018
2017/02;25/02/2017;23/02/2017;129,9;129,9;1017830018
2017/01;25/01/2017;20/01/2017;129,9;129,9;1017830018
2017/06;25/06/2017;14/06/2017;129,9;129,9;1017830018
2017/07;25/07/2017;25/07/2017;149,9;149,9;1017830018
2017/06;15/06/2017;28/06/2017;129,9;143,4;1017840072
2017/05;10/06/2017;09/06/2017;129,9;143,57;1017840072
2016/11;01/12/2016;28/11/2016;129,9;129,9;1017840072
2017/07;10/07/2017;12/07/2017;129,9;142,96;1017840072
2017/04;10/05/2017;10/05/2017;129,9;143,53;1017840072
2017/03;25/03/2017;21/03/2017;116,91;129,9;1017840072
2016/12;25/12/2016;26/12/2016;129,9;129,9;1017840072
2017/02;25/02/2017;15/02/2017;129,9;129,9;1017840072
2017/01;25/01/2017;17/01/2017;129,9;129,9;1017840072
2017/08;10/08/2017;09/08/2017;129,9;129,9;1017840072
2016/11;01/12/2016;28/11/2016;863,04;863,04;1017850035
2017/01;11/01/2017;11/01/2017;69,9;76,91;1017860006
2017/05;10/05/2017;08/05/2017;69,9;69,9;1017860006
2017/04;08/05/2017;08/05/2017;69,9;77,53;1017860006
2017/02;21/02/2017;21/02/2017;69,9;77,14;1017860006
2017/07;01/08/2017;01/08/2017;69,9;77,39;1017860006
2017/03;08/05/2017;08/05/2017;69,9;78,25;1017860006
2016/12;10/12/2016;14/12/2016;69,9;76,97;1017860006
2017/06;01/08/2017;01/08/2017;69,9;76,98;1017860006
2017/08;11/08/2017;11/08/2017;69,9;76,91;1017860006
2017/01;10/01/2017;10/01/2017;129,9;129,9;1017880023
2017/05;10/05/2017;09/05/2017;129,9;129,9;1017880023
2017/07;24/07/2017;21/07/2017;129,9;143,49;1017880023
2017/04;10/04/2017;10/04/2017;129,9;129,9;1017880023
2017/02;10/02/2017;10/02/2017;129,9;129,9;1017880023
2017/06;10/06/2017;09/06/2017;129,9;129,9;1017880023
2017/03;10/03/2017;10/03/2017;129,9;129,9;1017880023
2016/12;10/12/2016;02/12/2016;129,9;129,9;1017880023
2017/01;10/01/2017;10/01/2017;69,9;69,9;1017900075
2017/05;10/05/2017;10/05/2017;69,9;69,9;1017900075
2017/04;10/04/2017;10/04/2017;69,9;69,9;1017900075
2017/02;13/02/2017;13/02/2017;69,9;69,9;1017900075
2017/06;10/06/2017;12/06/2017;69,9;69,9;1017900075
2017/03;10/03/2017;10/03/2017;69,9;69,9;1017900075
2016/12;10/12/2016;12/12/2016;69,9;69,9;1017900075
2017/01;10/01/2017;10/01/2017;109,9;109,9;1017910038
2017/05;15/05/2017;15/05/2017;109,9;121,07;1017910038
2017/04;26/04/2017;26/04/2017;109,9;121,47;1017910038
2017/02;15/02/2017;15/02/2017;109,9;121,09;1017910038
2017/06;19/06/2017;19/06/2017;109,9;121,21;1017910038
2017/03;10/03/2017;10/03/2017;109,9;109,9;1017910038
2016/12;10/12/2016;13/12/2016;109,9;121,01;1017910038
2016/12;15/12/2016;15/12/2016;69,9;77;1017920009
2017/01;11/01/2017;11/01/2017;69,9;76,91;1017920009
2017/05;10/05/2017;10/05/2017;69,9;69,9;1017920009
2017/04;20/04/2017;20/04/2017;69,9;77,12;1017920009
2017/02;21/02/2017;21/02/2017;69,9;69,9;1017920009
2017/06;13/06/2017;13/06/2017;69,9;76,95;1017920009
2017/03;31/03/2017;01/04/2017;69,9;77,37;1017920009
2016/11;01/12/2016;29/11/2016;159,8;159,8;1017930063
2017/03;06/04/2017;06/04/2017;159,8;159,8;1017930063
2016/12;25/12/2016;03/01/2017;159,8;176,23;1017930063
2017/02;06/04/2017;06/04/2017;159,8;159,8;1017930063
2017/01;22/02/2017;22/02/2017;159,8;177,25;1017930063
2016/11;01/12/2016;30/11/2016;2110,08;2110,08;1017940026
2017/01;10/01/2017;10/01/2017;69,9;69,9;1017950099
2017/05;10/05/2017;05/05/2017;62,91;62,91;1017950099
2017/07;11/07/2017;11/07/2017;69,9;76,91;1017950099
2017/04;10/04/2017;05/04/2017;69,9;69,9;1017950099
2017/02;10/02/2017;30/01/2017;69,9;69,9;1017950099
2017/06;10/06/2017;07/06/2017;69,9;69,9;1017950099
2017/03;10/03/2017;06/03/2017;62,91;62,91;1017950099
2016/12;10/12/2016;12/12/2016;69,9;69,9;1017950099
2017/08;10/08/2017;10/08/2017;69,9;69,9;1017950099
2017/06;25/06/2017;20/06/2017;129,9;129,9;1017990040
2017/05;25/05/2017;22/05/2017;129,9;129,9;1017990040
2016/11;01/12/2016;30/11/2016;129,9;129,9;1017990040
2017/04;25/04/2017;25/04/2017;129,9;129,9;1017990040
2017/03;25/03/2017;27/03/2017;129,9;129,9;1017990040
2016/12;25/12/2016;26/12/2016;129,9;129,9;1017990040
2017/02;25/02/2017;24/02/2017;129,9;129,9;1017990040
2017/01;25/01/2017;24/01/2017;129,9;129,9;1017990040
2017/07;25/07/2017;21/07/2017;129,9;129,9;1017990040
2017/05;25/05/2017;25/05/2017;129,9;129,9;1018000027
2017/02;25/02/2017;01/03/2017;129,9;129,9;1018000027
2016/11;05/12/2016;30/11/2016;59,9;59,9;1018000027
2017/04;27/04/2017;27/04/2017;129,9;142,97;1018000027
2017/03;25/03/2017;24/03/2017;129,9;129,9;1018000027
2016/12;25/12/2016;16/12/2016;89,9;89,9;1018000027
2017/01;25/01/2017;25/01/2017;89,9;89,9;1018000027
2017/06;25/06/2017;19/06/2017;129,9;129,9;1018000027
2017/07;25/07/2017;21/07/2017;129,9;129,9;1018000027
2017/05;25/05/2017;25/05/2017;129,9;129,9;1018010090
2016/11;01/12/2016;29/11/2016;129,9;129,9;1018010090
2017/04;25/04/2017;25/04/2017;129,9;129,9;1018010090
2017/03;25/03/2017;24/03/2017;116,91;129,9;1018010090
2016/12;25/12/2016;26/12/2016;129,9;129,9;1018010090
2017/02;25/02/2017;15/02/2017;129,9;129,9;1018010090
2017/01;25/01/2017;25/01/2017;129,9;129,9;1018010090
2017/06;25/06/2017;23/06/2017;129,9;129,9;1018010090
2017/07;25/07/2017;25/07/2017;129,9;129,9;1018010090
2017/01;10/01/2017;09/01/2017;109,9;109,9;1018020052
2017/05;16/05/2017;16/05/2017;109,9;121,1;1018020052
2016/11;01/12/2016;30/11/2016;109,9;129,9;1018020052
2017/07;10/07/2017;14/07/2017;109,9;121,04;1018020052
2017/04;10/04/2017;10/04/2017;109,9;109,9;1018020052
2017/02;10/02/2017;13/02/2017;109,9;121,01;1018020052
2017/06;10/06/2017;12/06/2017;109,9;109,9;1018020052
2017/03;10/03/2017;13/03/2017;109,9;121,01;1018020052
2016/12;25/12/2016;19/12/2016;109,9;109,9;1018020052
2017/08;10/08/2017;10/08/2017;109,9;109,9;1018020052
2016/12;10/12/2016;30/11/2016;129,9;129,9;1018030015
2017/05;26/05/2017;26/05/2017;34,95;38,45;1018040088
2016/11;01/12/2016;29/11/2016;34,95;34,95;1018040088
2017/04;25/04/2017;10/04/2017;34,95;34,95;1018040088
2017/03;25/03/2017;24/03/2017;31,46;31,46;1018040088
2016/12;25/12/2016;20/12/2016;34,95;34,95;1018040088
2017/02;25/02/2017;15/02/2017;34,95;34,95;1018040088
2017/01;25/01/2017;30/01/2017;34,95;38,49;1018040088
2017/06;10/07/2017;10/07/2017;34,95;38,61;1018040088
2017/07;25/07/2017;25/07/2017;34,95;34,95;1018040088
2017/05;01/06/2017;01/06/2017;129,9;143,19;1018050041
2016/11;01/12/2016;30/11/2016;129,9;129,9;1018050041
2017/04;02/05/2017;02/05/2017;129,9;143,19;1018050041
2017/03;25/03/2017;03/04/2017;116,91;143,25;1018050041
2016/12;25/12/2016;22/12/2016;129,9;129,9;1018050041
2017/02;25/02/2017;15/02/2017;129,9;129,9;1018050041
2017/01;25/01/2017;25/01/2017;129,9;129,9;1018050041
2017/06;31/07/2017;31/07/2017;129,9;144,43;1018050041
2017/07;31/07/2017;31/07/2017;129,9;143,14;1018050041
2017/05;06/06/2017;06/06/2017;129,9;143,4;1018060011
2016/11;01/12/2016;30/11/2016;129,9;129,9;1018060011
2017/04;03/05/2017;03/05/2017;129,9;143,23;1018060011
2017/03;04/04/2017;04/04/2017;129,9;143,31;1018060011
2016/12;27/12/2016;27/12/2016;129,9;142,97;1018060011
2017/02;08/03/2017;10/03/2017;129,9;143,41;1018060011
2017/01;30/01/2017;30/01/2017;129,9;143,1;1018060011
2017/06;03/07/2017;30/06/2017;129,9;143,23;1018060011
2017/07;25/07/2017;25/07/2017;129,9;129,9;1018060011
2017/05;25/05/2017;26/05/2017;159,8;175,83;1018070076
2016/11;01/12/2016;30/11/2016;159,8;159,8;1018070076
2017/04;25/04/2017;20/04/2017;159,8;159,8;1018070076
2017/03;25/03/2017;24/03/2017;159,8;159,8;1018070076
2016/12;25/12/2016;26/12/2016;159,8;159,8;1018070076
2017/02;25/02/2017;22/02/2017;159,8;159,8;1018070076
2017/01;25/01/2017;25/01/2017;159,8;159,8;1018070076
2017/06;25/06/2017;20/07/2017;159,8;177,03;1018070076
2017/07;25/07/2017;24/08/2017;159,8;177,28;1018070076
2017/06;25/06/2017;19/06/2017;69,9;69,9;1018090000
2017/01;25/01/2017;16/01/2017;69,9;69,9;1018090000
2017/05;25/05/2017;19/05/2017;69,9;69,9;1018090000
2016/11;01/12/2016;30/11/2016;69,9;69,9;1018090000
2017/04;25/04/2017;05/04/2017;69,9;69,9;1018090000
2017/03;25/03/2017;09/03/2017;62,91;69,9;1018090000
2016/12;25/12/2016;09/12/2016;69,9;69,9;1018090000
2017/02;25/02/2017;10/02/2017;69,9;69,9;1018090000
2017/07;27/07/2017;27/07/2017;69,9;76,93;1018090000
2017/06;30/06/2017;30/06/2017;129,9;129,9;1018100081
2017/01;25/01/2017;25/01/2017;129,9;129,9;1018100081
2017/05;25/05/2017;24/05/2017;129,9;129,9;1018100081
2016/11;01/12/2016;30/11/2016;129,9;129,9;1018100081
2017/04;03/05/2017;03/05/2017;129,9;143,23;1018100081
2017/03;25/03/2017;09/03/2017;129,9;129,9;1018100081
2016/12;25/12/2016;23/12/2016;129,9;129,9;1018100081
2017/02;25/02/2017;24/02/2017;129,9;129,9;1018100081
2017/07;31/07/2017;31/07/2017;129,9;129,9;1018100081
2017/01;13/02/2017;13/02/2017;29,95;33,12;1018120014
2016/11;01/12/2016;30/11/2016;29,95;29,95;1018120014
2016/11;01/12/2016;30/11/2016;29,95;29,95;1018120014
2016/12;27/12/2016;27/12/2016;29,95;32,95;1018120014
2017/02;25/02/2017;15/02/2017;29,95;29,95;1018120014
2017/01;25/01/2017;03/02/2017;89,9;99,16;1018130079
2016/12;27/12/2016;27/12/2016;89,9;89,9;1018130079
2016/11;01/12/2016;29/11/2016;159,8;159,8;1018130079
2017/03;17/04/2017;17/04/2017;89,9;99,57;1018130079
2017/02;25/02/2017;15/03/2017;89,9;99,43;1018130079
2017/06;25/06/2017;26/06/2017;79,9;79,9;1018140031
2016/12;25/12/2016;30/11/2016;89,9;89,9;1018140031
2016/12;25/12/2016;26/12/2016;89,9;89,9;1018140031
2017/01;25/01/2017;25/01/2017;89,9;89,9;1018140031
2017/05;25/05/2017;25/05/2017;79,9;79,9;1018140031
2016/11;06/12/2016;30/11/2016;89,9;89,9;1018140031
2017/03;25/03/2017;27/03/2017;89,9;89,9;1018140031
2017/02;25/02/2017;24/02/2017;89,9;89,9;1018140031
2017/04;25/04/2017;24/04/2017;89,9;89,9;1018140031
2017/07;25/07/2017;25/07/2017;79,9;79,9;1018140031
2016/11;02/12/2016;30/11/2016;2302,08;2302,08;1018150002
2017/01;20/01/2017;19/01/2017;89,9;99,18;1018160067
2016/12;10/12/2016;20/12/2016;89,9;99,19;1018160067
2016/12;10/12/2016;12/12/2016;109,9;109,9;1018180092
2017/04;10/04/2017;05/04/2017;109,9;109,9;1018190055
2017/01;10/01/2017;11/01/2017;109,9;120,93;1018190055
2017/05;10/05/2017;08/05/2017;98,91;98,91;1018190055
2016/12;10/12/2016;05/12/2016;109,9;109,9;1018190055
2017/02;10/02/2017;01/02/2017;109,9;109,9;1018190055
2017/06;10/06/2017;07/06/2017;109,9;109,9;1018190055
2017/03;10/03/2017;06/03/2017;98,91;98,91;1018190055
2017/07;10/07/2017;07/07/2017;109,9;109,9;1018190055
2017/08;10/08/2017;08/08/2017;109,9;109,9;1018190055
2017/01;10/01/2017;04/01/2017;69,9;69,9;1018200034
2017/04;10/04/2017;07/04/2017;69,9;69,9;1018200034
2017/05;10/05/2017;02/05/2017;69,9;69,9;1018200034
2016/12;10/12/2016;06/12/2016;69,9;69,9;1018200034
2017/02;10/02/2017;31/01/2017;69,9;69,9;1018200034
2017/06;10/06/2017;12/06/2017;69,9;69,9;1018200034
2017/03;10/03/2017;09/03/2017;62,91;62,91;1018200034
2017/07;10/07/2017;07/07/2017;69,9;69,9;1018200034
2017/08;10/08/2017;09/08/2017;69,9;69,9;1018200034
2016/12;10/12/2016;03/12/2016;279,9;279,9;1018210005
2017/04;10/04/2017;10/04/2017;129,9;129,9;1018210005
2017/01;10/01/2017;09/01/2017;129,9;129,9;1018210005
2017/05;10/05/2017;02/05/2017;116,91;116,91;1018210005
2017/02;10/02/2017;06/02/2017;129,9;129,9;1018210005
2017/06;10/06/2017;12/06/2017;129,9;129,9;1018210005
2017/03;10/03/2017;03/03/2017;129,9;129,9;1018210005
2017/07;10/07/2017;10/07/2017;129,9;129,9;1018210005
2017/08;28/08/2017;28/08/2017;129,9;143,66;1018210005
2017/06;25/06/2017;26/06/2017;129,9;129,9;1018220060
2017/01;25/01/2017;18/01/2017;129,9;129,9;1018220060
2017/05;25/05/2017;18/05/2017;129,9;129,9;1018220060
2017/04;25/04/2017;10/04/2017;129,9;129,9;1018220060
2017/03;25/03/2017;23/03/2017;129,9;129,9;1018220060
2016/12;25/12/2016;21/12/2016;279,9;279,9;1018220060
2017/02;25/02/2017;20/02/2017;129,9;129,9;1018220060
2017/07;25/07/2017;20/07/2017;129,9;129,9;1018220060
2017/04;10/04/2017;10/04/2017;129,9;129,9;1018230022
2017/01;10/01/2017;04/01/2017;129,9;129,9;1018230022
2016/12;16/12/2016;16/12/2016;129,9;129,9;1018230022
2017/05;10/05/2017;28/04/2017;116,91;116,91;1018230022
2017/02;10/02/2017;30/01/2017;129,9;129,9;1018230022
2017/06;10/06/2017;31/05/2017;129,9;129,9;1018230022
2017/03;10/03/2017;06/03/2017;116,91;116,91;1018230022
2017/07;10/07/2017;03/07/2017;129,9;129,9;1018230022
2017/08;10/08/2017;02/08/2017;129,9;129,9;1018230022
2017/04;10/04/2017;05/04/2017;129,9;129,9;1018240095
2017/01;10/01/2017;10/01/2017;129,9;129,9;1018240095
2016/12;10/12/2016;07/12/2016;204,9;204,9;1018240095
2017/05;15/05/2017;15/05/2017;116,91;128,79;1018240095
2017/02;15/02/2017;21/02/2017;129,9;143,33;1018240095
2017/06;13/06/2017;13/06/2017;129,9;143,01;1018240095
2017/03;10/03/2017;06/03/2017;129,9;129,9;1018240095
2017/07;10/07/2017;05/07/2017;129,9;129,9;1018240095
2017/08;10/08/2017;04/08/2017;129,9;129,9;1018240095
2017/04;10/04/2017;10/04/2017;169,8;169,8;1018250058
2017/01;10/01/2017;09/01/2017;169,8;169,8;1018250058
2016/12;10/12/2016;06/12/2016;169,8;169,8;1018250058
2017/05;10/05/2017;05/05/2017;169,8;169,8;1018250058
2017/02;10/02/2017;13/02/2017;169,8;186,96;1018250058
2017/06;10/06/2017;02/06/2017;169,8;169,8;1018250058
2017/03;10/03/2017;10/03/2017;169,8;169,8;1018250058
2017/07;10/07/2017;05/07/2017;169,8;169,8;1018250058
2017/08;10/08/2017;02/08/2017;169,8;169,8;1018250058
2017/01;10/01/2017;10/01/2017;34,95;34,95;1018270083
2017/04;10/04/2017;05/04/2017;34,95;34,95;1018270083
2017/05;10/05/2017;10/05/2017;31,46;31,46;1018270083
2016/12;10/12/2016;07/12/2016;34,95;34,95;1018270083
2017/02;10/02/2017;01/02/2017;34,95;34,95;1018270083
2017/06;10/06/2017;07/06/2017;34,95;34,95;1018270083
2017/03;10/03/2017;06/03/2017;31,45;31,45;1018270083
2017/07;10/07/2017;10/07/2017;34,95;34,95;1018270083
2017/08;10/08/2017;01/08/2017;34,95;34,95;1018270083
2017/01;25/01/2017;25/01/2017;0;0;1018280046
2017/02;25/02/2017;23/02/2017;85;85;1018280046
2016/12;25/12/2016;25/12/2016;0;0;1018280046
2017/04;25/04/2017;25/04/2017;0;0;1018280046
2017/03;25/03/2017;25/03/2017;0;0;1018280046
2017/02;25/02/2017;25/02/2017;0;0;1018280046
2016/12;10/12/2016;07/12/2016;184,9;184,9;1018290017
2017/04;10/04/2017;06/04/2017;109,9;109,9;1018290017
2017/01;10/01/2017;05/01/2017;109,9;109,9;1018290017
2017/02;10/02/2017;01/02/2017;109,9;109,9;1018290017
2017/06;10/06/2017;01/06/2017;109,9;109,9;1018290017
2017/03;10/03/2017;10/03/2017;98,91;98,91;1018290017
2017/05;10/05/2017;08/05/2017;98,91;98,91;1018290017
2016/12;10/12/2016;06/12/2016;184,9;184,9;1018300098
2016/12;12/12/2016;10/12/2016;164,9;164,9;1018320013
2017/01;10/01/2017;10/01/2017;89,9;89,9;1018320013
2017/04;10/04/2017;10/04/2017;89,9;89,9;1018320013
2017/05;10/05/2017;10/05/2017;89,9;89,9;1018320013
2017/02;10/02/2017;10/02/2017;89,9;89,9;1018320013
2017/06;10/06/2017;12/06/2017;89,9;89,9;1018320013
2017/03;10/03/2017;10/03/2017;89,9;89,9;1018320013
2017/07;10/07/2017;11/07/2017;89,9;98,91;1018320013
2017/08;10/08/2017;11/08/2017;89,9;98,91;1018320013
2016/12;13/12/2016;08/12/2016;938,04;938,04;1018330086
2016/12;13/12/2016;08/12/2016;938,04;938,04;1018330086
2017/04;10/04/2017;07/04/2017;129,9;129,9;1018340049
2017/01;10/01/2017;06/01/2017;129,9;129,9;1018340049
2016/12;13/12/2016;12/12/2016;204,9;204,9;1018340049
2017/05;10/05/2017;08/05/2017;116,91;116,91;1018340049
2017/02;10/02/2017;10/02/2017;129,9;129,9;1018340049
2017/06;10/06/2017;05/06/2017;129,9;129,9;1018340049
2017/03;10/03/2017;06/03/2017;129,9;129,9;1018340049
2017/07;10/07/2017;07/07/2017;129,9;129,9;1018340049
2017/08;10/08/2017;08/08/2017;129,9;129,9;1018340049
2016/12;13/12/2016;10/12/2016;164,9;164,9;1018350010
2017/04;10/04/2017;10/04/2017;159,8;159,8;1018360074
2017/01;10/01/2017;10/01/2017;159,8;159,8;1018360074
2016/12;13/12/2016;12/12/2016;234,8;234,8;1018360074
2017/05;10/05/2017;10/05/2017;159,8;159,8;1018360074
2017/02;10/02/2017;10/02/2017;159,8;159,8;1018360074
2017/06;14/06/2017;23/06/2017;159,8;176,43;1018360074
2017/03;10/03/2017;13/03/2017;159,8;175,93;1018360074
2017/07;10/07/2017;10/07/2017;159,8;159,8;1018360074
2017/08;11/08/2017;14/08/2017;159,8;175,98;1018360074
2017/04;12/04/2017;14/04/2017;109,9;120,96;1018370037
2017/01;10/01/2017;10/01/2017;109,9;109,9;1018370037
2017/05;10/05/2017;10/05/2017;109,9;109,9;1018370037
2017/02;16/02/2017;16/02/2017;109,9;109,9;1018370037
2017/06;10/06/2017;12/06/2017;109,9;109,9;1018370037
2016/12;14/12/2016;14/12/2016;184,9;184,9;1018370037
2017/03;14/03/2017;14/03/2017;109,9;121,03;1018370037
2017/07;10/07/2017;10/07/2017;109,9;109,9;1018370037
2017/08;10/08/2017;10/08/2017;109,9;109,9;1018370037
2017/01;10/01/2017;10/01/2017;69,9;69,9;1018380008
2016/12;14/12/2016;13/12/2016;144,9;144,9;1018380008
2017/04;10/04/2017;06/04/2017;129,9;129,9;1018390062
2017/01;10/01/2017;04/01/2017;129,9;129,9;1018390062
2017/05;10/05/2017;03/05/2017;116,91;116,91;1018390062
2017/02;10/02/2017;26/01/2017;129,9;129,9;1018390062
2017/06;10/06/2017;01/06/2017;129,9;129,9;1018390062
2016/12;14/12/2016;13/12/2016;204,9;204,9;1018390062
2017/03;10/03/2017;03/03/2017;116,91;116,91;1018390062
2017/07;10/07/2017;05/07/2017;129,9;129,9;1018390062
2017/08;10/08/2017;02/08/2017;129,9;129,9;1018390062
2017/04;10/04/2017;18/04/2017;129,9;143,2;1018400041
2017/01;10/01/2017;09/01/2017;129,9;129,9;1018400041
2017/05;10/05/2017;09/05/2017;129,9;129,9;1018400041
2017/02;10/02/2017;10/02/2017;129,9;129,9;1018400041
2017/06;10/06/2017;12/06/2017;129,9;129,9;1018400041
2016/12;14/12/2016;13/12/2016;204,9;204,9;1018400041
2017/03;10/03/2017;10/03/2017;129,9;129,9;1018400041
2017/07;10/07/2017;12/07/2017;129,9;142,96;1018400041
2017/08;10/08/2017;08/08/2017;129,9;129,9;1018400041
2017/04;10/04/2017;07/04/2017;209,7;209,7;1018410012
2017/01;10/01/2017;10/01/2017;209,7;209,7;1018410012
2017/05;10/05/2017;02/05/2017;209,7;209,7;1018410012
2017/02;10/02/2017;08/02/2017;209,7;209,7;1018410012
2017/06;10/06/2017;14/06/2017;219,7;241,95;1018410012
2016/12;14/12/2016;13/12/2016;209,7;209,7;1018410012
2017/03;10/03/2017;09/03/2017;209,7;209,7;1018410012
2017/07;10/07/2017;10/07/2017;219,7;219,7;1018410012
2017/08;10/08/2017;10/08/2017;219,7;219,7;1018410012
2017/01;10/01/2017;10/01/2017;109,9;109,9;1018420077
2016/12;15/12/2016;12/12/2016;184,9;184,9;1018420077
2017/02;22/03/2017;22/03/2017;109,9;110,92;1018420077
2017/03;22/03/2017;22/03/2017;109,9;121,32;1018420077
2017/04;25/04/2017;27/04/2017;109,9;121,43;1018430030
2017/01;10/01/2017;09/01/2017;109,9;109,9;1018430030
2016/12;15/12/2016;10/12/2016;184,9;184,9;1018430030
2017/05;10/05/2017;11/05/2017;109,9;120,92;1018430030
2017/02;23/02/2017;23/02/2017;109,9;121,36;1018430030
2017/06;28/06/2017;28/06/2017;109,9;121,6;1018430030
2017/03;17/03/2017;17/03/2017;109,9;121,14;1018430030
2017/07;10/07/2017;03/07/2017;109,9;109,9;1018430030
2017/08;11/08/2017;11/08/2017;109,9;120,92;1018430030
2017/06;25/06/2017;26/06/2017;69,9;69,9;1018450065
2017/01;26/01/2017;26/01/2017;69,9;76,91;1018450065
2016/12;25/12/2016;15/12/2016;144,9;144,9;1018450065
2017/05;25/05/2017;25/05/2017;69,9;69,9;1018450065
2017/04;25/04/2017;05/04/2017;69,9;69,9;1018450065
2017/03;25/03/2017;09/03/2017;69,9;69,9;1018450065
2017/02;07/03/2017;07/03/2017;69,9;77,12;1018450065
2017/07;25/07/2017;25/07/2017;69,9;69,9;1018450065
2017/04;10/04/2017;13/04/2017;129,9;143;1018460028
2017/01;10/01/2017;02/01/2017;129,9;129,9;1018460028
2016/12;15/12/2016;15/12/2016;204,9;204,9;1018460028
2017/05;10/05/2017;10/05/2017;116,91;116,91;1018460028
2017/02;10/02/2017;16/02/2017;129,9;143,13;1018460028
